Student ID(Primary Key),Univ ID(Foregin Key),College ID(Foreign Key),Name,Aadhaar No,Fathers Name,Mother's Maiden Name,Date of Birth,Gender,Maritial Status,Nationality,Correspondence Address,Permanent Address,Mobile No,Telephone No.,Course,Branch,Start Date,Expected End Date,Year,PAN No,Bank Name,Bank_Branch,Account No.,IFSC ,MICR
S-04733,U-0569,C-44773,Sherwood,9999994733,John,,,M,Unmarried,Indian,13TH AVE / LAND PARK DR,Same as Previous,12347055,,Btech,Ece,,,,P-5966,Axis,,,,231347064
S-04734,U-0569,C-44773,Shery,9999994734,Kamal,,,M,Unmarried,Indian,2308 MATSON DR,Same as Previous,12347056,,Btech,Cse,,,,P-5967,icici,,,,231347065
S-04735,U-0569,C-44773,Sheryl,9999994735,Hayden,,,M,Unmarried,Indian,STOCKTON BLVD / LEMON HILL AVE,Same as Previous,12347057,,Btech,Cse,,,,P-5968,Uni,,,,231347066
S-04736,U-0569,C-44773,Sheryll,9999994736,Dante,,,M,Unmarried,Indian,3568 26TH AVE,Same as Previous,12347058,,Btech,Me,,,,P-5969,Boi,,,,231347067
S-04737,U-0569,C-44773,Shiela,9999994737,Addison,,,M,Unmarried,Indian,1689 ARDEN WAY,Same as Previous,12347059,,Btech,Ce,,,,P-5970,Sbi ,,,,231347068
S-04738,U-0569,C-44773,Shila,9999994738,Marvin,,,M,Unmarried,Indian,1900 MARCONI CIR,Same as Previous,12347060,,Btech,IT,,,,P-5971,Pnb,,,,231347069
S-04739,U-0569,C-44773,Shiloh,9999994739,Duncan,,,M,Unmarried,Indian,3203 LUSCUTOFF CT,Same as Previous,12347061,,Btech,Cse,,,,P-5972,Sbi,,,,231347070
S-04740,U-0569,C-44773,Shin,9999994740,Slade,,,M,Unmarried,Indian,625 DISPLAY WAY,Same as Previous,12347062,,Btech,IT,,,,P-5973,Pnb,,,,231347071
S-04741,U-0569,C-44773,Shira,9999994741,Herman,,,M,Unmarried,Indian,6915 27TH ST,Same as Previous,12347063,,Btech,IT,,,,P-5974,Hdfc,,,,231347072
S-04742,U-0569,C-44773,Shirely,9999994742,Isaiah,,,M,Unmarried,Indian,2782 GROVE AVE,Same as Previous,12347064,,Btech,CSE,,,,P-5975,Sbi,,,,231347073
S-04743,U-0569,C-44773,Shirl,9999994743,Galvin,,,M,Unmarried,Indian,3731 MADRONE WAY,Same as Previous,12347065,,Btech,ECE,,,,P-5976,Uni,,,,231347074
S-04744,U-0569,C-44773,Shirlee,9999994744,Dieter,,,M,Unmarried,Indian,37TH ST / 2ND AVE,Same as Previous,12347066,,Btech,Cse,,,,P-5977,Axis,,,,231347075
S-04745,U-0569,C-44773,Shirleen,9999994745,Jacob,,,M,Unmarried,Indian,1628 GRAND AVE,Same as Previous,12347067,,Btech,IT,,,,P-5978,Icici,,,,231347076
S-04746,U-0569,C-44773,Shirlene,9999994746,Ishmael,,,M,Unmarried,Indian,5400 LOWELL ST,Same as Previous,12347068,,Btech,Ece,,,,P-5979,Sbi,,,,231347077
S-04747,U-0569,C-44773,Shirley,9999994747,Jarrod,,,M,Unmarried,Indian,5312 57TH ST,Same as Previous,12347069,,Btech,Ece,,,,P-5980,Sbi,,,,231347078
S-04748,U-0569,C-44773,Shirley,9999994748,Omar,,,M,Unmarried,Indian,14TH AVE / FRANKLIN BLVD,Same as Previous,12347070,,Btech,ME,,,,P-5981,Pnb,,,,231347079
S-04749,U-0569,C-44773,Shirly,9999994749,Upton,,,M,Unmarried,Indian,6355 LOCHINVAR WAY,Same as Previous,12347071,,Btech,CE,,,,P-5982,Canara,,,,231347080
S-04750,U-0569,C-44773,Shizue,9999994750,Clinton,,,M,Unmarried,Indian,4450 EL CENTRO RD,Same as Previous,12347072,,Btech,ME,,,,P-5983,Sbi,,,,231347081
S-04751,U-0569,C-44773,Shizuko,9999994751,Levi,,,M,Unmarried,Indian,FRANKLIN BLVD / 20TH AVE,Same as Previous,12347073,,Btech,CE,,,,P-5984,Sbi,,,,231347082
S-04752,U-0569,C-44773,Shon,9999994752,Carson,,,M,Unmarried,Indian,FRANKLIN BLVD / 13TH AVE,Same as Previous,12347074,,Btech,Cse,,,,P-5985,Canara,,,,231347083
S-04753,U-0569,C-44773,Shona,9999994753,Vernon,,,M,Unmarried,Indian,86 ANGEL ISLAND CIR,Same as Previous,12347075,,Btech,Cse,,,,P-5986,Sbi,,,,231347084
S-04754,U-0569,C-44773,Shonda,9999994754,Gannon,,,M,Unmarried,Indian,1905 16TH ST,Same as Previous,12347076,,Btech,IT,,,,P-5987,Hdfc,,,,231347085
S-04755,U-0569,C-44773,Shondra,9999994755,Baker,,,M,Unmarried,Indian,SUTTERVILLE RD / FRANKLIN BLVD,Same as Previous,12347077,,Btech,Ece,,,,P-5988,Sbi,,,,231347086
S-04756,U-0569,C-44631,Shonna,9999994756,Eaton,,,M,Unmarried,Indian,1026 ARCADE BLVD,Same as Previous,12347078,,Btech,Ece,,,,P-5989,Axis,,,,231347087
S-04757,U-0569,C-44631,Shonta,9999994757,Wayne,,,M,Unmarried,Indian,4600 BROADWAY,Same as Previous,12347079,,Btech,Cse,,,,P-5990,icici,,,,231347088
S-04758,U-0569,C-44631,Shoshana,9999994758,Jeremy,,,M,Unmarried,Indian,4018 50TH ST,Same as Previous,12347080,,Btech,Cse,,,,P-5991,Uni,,,,231347089
S-04759,U-0569,C-44631,Shu,9999994759,Brock,,,M,Unmarried,Indian,3137 PALMER ST,Same as Previous,12347081,,Btech,Me,,,,P-5992,Boi,,,,231347090
S-04760,U-0569,C-44631,Shyla,9999994760,Kennan,,,M,Unmarried,Indian,4800 FRANKLIN BLVD,Same as Previous,12347082,,Btech,Ce,,,,P-5993,Sbi ,,,,231347091
S-04761,U-0569,C-44631,Sibyl,9999994761,Dennis,,,M,Unmarried,Indian,65TH STREET EXPY / FRUITRIDGE RD,Same as Previous,12347083,,Btech,IT,,,,P-5994,Pnb,,,,231347092
S-04762,U-0569,C-44631,Sid,9999994762,Garth,,,M,Unmarried,Indian,1820 FRIENZA AVE,Same as Previous,12347084,,Btech,Cse,,,,P-5995,Sbi,,,,231347093
S-04763,U-0569,C-44631,Sidney,9999994763,Neil,,,M,Unmarried,Indian,2414 CAPITOL AVE,Same as Previous,12347085,,Btech,IT,,,,P-5996,Pnb,,,,231347094
S-04764,U-0569,C-44631,Sidney,9999994764,Lewis,,,M,Unmarried,Indian,SUTTERVILLE RD / FREEPORT BLVD,Same as Previous,12347086,,Btech,IT,,,,P-5997,Hdfc,,,,231347095
S-04765,U-0569,C-44631,Sierra,9999994765,Aristotle,,,M,Unmarried,Indian,7700 FOLSOM BLVD,Same as Previous,12347087,,Btech,CSE,,,,P-5998,Sbi,,,,231347096
S-04766,U-0569,C-44631,Signe,9999994766,Tyrone,,,M,Unmarried,Indian,1600 VALLEJO WAY,Same as Previous,12347088,,Btech,ECE,,,,P-5999,Uni,,,,231347097
S-04767,U-0569,C-44631,Sigrid,9999994767,Vladimir,,,M,Unmarried,Indian,CORMORANT WAY / ROYALE RD,Same as Previous,12347089,,Btech,Cse,,,,P-6000,Axis,,,,231347098
S-04768,U-0569,C-44631,Silas,9999994768,Christopher,,,M,Unmarried,Indian,BERCUT DR / RICHARDS BLVD,Same as Previous,12347090,,Btech,IT,,,,P-6001,Icici,,,,231347099
S-04769,U-0569,C-44631,Silva,9999994769,Tobias,,,M,Unmarried,Indian,3701 J ST,Same as Previous,12347091,,Btech,Ece,,,,P-6002,Sbi,,,,231347100
S-04770,U-0569,C-44631,Silvana,9999994770,Walter,,,M,Unmarried,Indian,1342 PALOMAR CIR,Same as Previous,12347092,,Btech,Ece,,,,P-6003,Sbi,,,,231347101
S-04771,U-0569,C-44631,Silvia,9999994771,William,,,M,Unmarried,Indian,FRANKLIN BLVD / 21ST AVE,Same as Previous,12347093,,Btech,ME,,,,P-6004,Pnb,,,,231347102
S-04772,U-0569,C-44631,Sima,9999994772,Vincent,,,M,Unmarried,Indian,3301 FONG RANCH RD,Same as Previous,12347094,,Btech,CE,,,,P-6005,Canara,,,,231347103
S-04773,U-0569,C-44631,Simon,9999994773,Denton,,,M,Unmarried,Indian,5351 47TH AVE,Same as Previous,12347095,,Btech,ME,,,,P-6006,Sbi,,,,231347104
S-04774,U-0569,C-44631,Simona,9999994774,Kevin,,,M,Unmarried,Indian,1000 FLORIN RD,Same as Previous,12347096,,Btech,CE,,,,P-6007,Sbi,,,,231347105
S-04775,U-0569,C-44631,Simone,9999994775,Chandler,,,M,Unmarried,Indian,3436 MARYSVILLE BLVD,Same as Previous,12347097,,Btech,Cse,,,,P-6008,Canara,,,,231347106
S-04776,U-0569,C-44631,Simonne,9999994776,Gregory,,,M,Unmarried,Indian,2250 68TH AVE,Same as Previous,12347098,,Btech,Cse,,,,P-6009,Sbi,,,,231347107
S-04777,U-0569,C-44631,Sina,9999994777,Donovan,,,M,Unmarried,Indian,BALSAM ST / RENE AVE,Same as Previous,12347099,,Btech,IT,,,,P-6010,Hdfc,,,,231347108
S-04778,U-0569,C-44631,Sindy,9999994778,Rahim,,,M,Unmarried,Indian,4655 FRUITRIDGE RD,Same as Previous,12347100,,Btech,Ece,,,,P-6011,Sbi,,,,231347109
S-04779,U-0569,C-44631,Siobhan,9999994779,Barry,,,M,Unmarried,Indian,2250 68TH AVE,Same as Previous,12347101,,Btech,Ece,,,,P-6012,Axis,,,,231347110
S-04780,U-0569,C-44631,Sirena,9999994780,Bevis,,,M,Unmarried,Indian,32ND ST / 21ST AVE,Same as Previous,12347102,,Btech,Cse,,,,P-6013,icici,,,,231347111
S-04781,U-0569,C-44631,Siu,9999994781,Colt,,,M,Unmarried,Indian,3500 FLORIN RD,Same as Previous,12347103,,Btech,Cse,,,,P-6014,Uni,,,,231347112
S-04782,U-0569,C-44631,Sixta,9999994782,Quamar,,,M,Unmarried,Indian,21ST ST / X ST,Same as Previous,12347104,,Btech,Me,,,,P-6015,Boi,,,,231347113
S-04783,U-0569,C-44631,Skye,9999994783,Jamal,,,M,Unmarried,Indian,2232 KENWORTHY WAY,Same as Previous,12347105,,Btech,Ce,,,,P-6016,Sbi ,,,,231347114
S-04784,U-0569,C-44631,Slyvia,9999994784,Abdul,,,M,Unmarried,Indian,2500 NEW MARKET DR,Same as Previous,12347106,,Btech,IT,,,,P-6017,Pnb,,,,231347115
S-04785,U-0569,C-44631,So,9999994785,Baxter,,,M,Unmarried,Indian,3066 FREEPORT BLVD,Same as Previous,12347107,,Btech,Cse,,,,P-6018,Sbi,,,,231347116
S-04786,U-0569,C-44631,Socorro,9999994786,Hunter,,,M,Unmarried,Indian,3500 FLORIN RD,Same as Previous,12347108,,Btech,IT,,,,P-6019,Pnb,,,,231347117
S-04787,U-0569,C-44631,Sofia,9999994787,Quentin,,,M,Unmarried,Indian,KENWOOD ST / ARCADE BLVD,Same as Previous,12347109,,Btech,IT,,,,P-6020,Hdfc,,,,231347118
S-04788,U-0569,C-44631,Soila,9999994788,Nolan,,,M,Unmarried,Indian,7662 BLUEBROOK WAY,Same as Previous,12347110,,Btech,CSE,,,,P-6021,Sbi,,,,231347119
S-04789,U-0569,C-44631,Sol,9999994789,Harper,,,M,Unmarried,Indian,1651 ARDEN WAY,Same as Previous,12347111,,Btech,ECE,,,,P-6022,Uni,,,,231347120
S-04790,U-0569,C-44631,Sol,9999994790,Joel,,,M,Unmarried,Indian,RIO LINDA BLVD / ACACIA AVE,Same as Previous,12347112,,Btech,Cse,,,,P-6023,Axis,,,,231347121
S-04791,U-0569,C-44631,Solange,9999994791,Leroy,,,M,Unmarried,Indian,56TH ST / H ST,Same as Previous,12347113,,Btech,IT,,,,P-6024,Icici,,,,231347122
S-04792,U-0569,C-44631,Soledad,9999994792,Phelan,,,M,Unmarried,Indian,FRONT ST / NEASHAM CIR,Same as Previous,12347114,,Btech,Ece,,,,P-6025,Sbi,,,,231347123
S-04793,U-0569,C-44631,Solomon,9999994793,Rigel,,,M,Unmarried,Indian,BROADWAY / 36TH ST,Same as Previous,12347115,,Btech,Ece,,,,P-6026,Sbi,,,,231347124
S-04794,U-0569,C-44631,Somer,9999994794,Malachi,,,M,Unmarried,Indian,FOLSOM BLVD / BICENTENNIAL CIR,Same as Previous,12347116,,Btech,ME,,,,P-6027,Pnb,,,,231347125
S-04795,U-0569,C-44631,Sommer,9999994795,James,,,M,Unmarried,Indian,N 16TH ST / 16TH ST,Same as Previous,12347117,,Btech,CE,,,,P-6028,Canara,,,,231347126
S-04796,U-0569,C-44631,Son,9999994796,Carson,,,M,Unmarried,Indian,601 ALAMOS AVE,Same as Previous,12347118,,Btech,ME,,,,P-6029,Sbi,,,,231347127
S-04797,U-0569,C-44631,Son,9999994797,Caleb,,,M,Unmarried,Indian,5637 MACK RD,Same as Previous,12347119,,Btech,CE,,,,P-6030,Sbi,,,,231347128
S-04798,U-0569,C-44631,Sona,9999994798,Howard,,,M,Unmarried,Indian,BROADWAY / 19TH ST,Same as Previous,12347120,,Btech,Cse,,,,P-6031,Canara,,,,231347129
S-04799,U-0569,C-44631,Sondra,9999994799,Darius,,,M,Unmarried,Indian,4400 7TH AVE,Same as Previous,12347121,,Btech,Cse,,,,P-6032,Sbi,,,,231347130
S-04800,U-0569,C-44631,Song,9999994800,Neil,,,M,Unmarried,Indian,6700 21ST AVE,Same as Previous,12347122,,Btech,IT,,,,P-6033,Hdfc,,,,231347131
S-04801,U-0569,C-44631,Sonia,9999994801,Harrison,,,M,Unmarried,Indian,3671 BUSINESS DR,Same as Previous,12347123,,Btech,Ece,,,,P-6034,Sbi,,,,231347132
S-04802,U-0569,C-44631,Sonja,9999994802,Addison,,,M,Unmarried,Indian,8585 MORRISON CREEK DR,Same as Previous,12347124,,Btech,Ece,,,,P-6035,Axis,,,,231347133
S-04803,U-0569,C-44631,Sonny,9999994803,Castor,,,M,Unmarried,Indian,5410 BONNIEMAE WAY,Same as Previous,12347125,,Btech,Cse,,,,P-6036,icici,,,,231347134
S-04804,U-0569,C-44631,Sonya,9999994804,Lucius,,,M,Unmarried,Indian,13TH ST / E ST,Same as Previous,12347126,,Btech,Cse,,,,P-6037,Uni,,,,231347135
S-04805,U-0569,C-44631,Soo,9999994805,Zachary,,,M,Unmarried,Indian,6879 14TH AVE,Same as Previous,12347127,,Btech,Me,,,,P-6038,Boi,,,,231347136
S-04806,U-0569,C-44631,Sook,9999994806,Malik,,,M,Unmarried,Indian,6879 14TH AVE,Same as Previous,12347128,,Btech,Ce,,,,P-6039,Sbi ,,,,231347137
S-04807,U-0569,C-44631,Soon,9999994807,Merrill,,,M,Unmarried,Indian,2313 LARAMIE LN,Same as Previous,12347129,,Btech,IT,,,,P-6040,Pnb,,,,231347138
S-04808,U-0569,C-44631,Sophia,9999994808,Theodore,,,M,Unmarried,Indian,2315 34TH ST,Same as Previous,12347130,,Btech,Cse,,,,P-6041,Sbi,,,,231347139
S-04809,U-0569,C-44631,Sophie,9999994809,Jakeem,,,M,Unmarried,Indian,6921 MESA GRANDE CT,Same as Previous,12347131,,Btech,IT,,,,P-6042,Pnb,,,,231347140
S-04810,U-0569,C-44631,Soraya,9999994810,Zeus,,,M,Unmarried,Indian,8001 BRUCEVILLE RD,Same as Previous,12347132,,Btech,IT,,,,P-6043,Hdfc,,,,231347141
S-04811,U-0569,C-44631,Sparkle,9999994811,Tarik,,,M,Unmarried,Indian,8001 BRUCEVILLE RD,Same as Previous,12347133,,Btech,CSE,,,,P-6044,Sbi,,,,231347142
S-04812,U-0569,C-44631,Spencer,9999994812,Reece,,,M,Unmarried,Indian,8001 BRUCEVILLE RD,Same as Previous,12347134,,Btech,ECE,,,,P-6045,Uni,,,,231347143
S-04813,U-0569,C-44777,Spring,9999994813,Quentin,,,M,Unmarried,Indian,2775 GREYMERE WAY,Same as Previous,12347135,,Btech,Cse,,,,P-6046,Axis,,,,231347144
S-04814,U-0569,C-44777,Stacee,9999994814,Timon,,,M,Unmarried,Indian,120 MAIN AVE,Same as Previous,12347136,,Btech,IT,,,,P-6047,Icici,,,,231347145
S-04815,U-0569,C-44777,Stacey,9999994815,Howard,,,M,Unmarried,Indian,2608 17TH ST,Same as Previous,12347137,,Btech,Ece,,,,P-6048,Sbi,,,,231347146
S-04816,U-0569,C-44777,Stacey,9999994816,Blake,,,M,Unmarried,Indian,4740 FREEPORT BLVD,Same as Previous,12347138,,Btech,Ece,,,,P-6049,Sbi,,,,231347147
S-04817,U-0569,C-44777,Staci,9999994817,Elton,,,M,Unmarried,Indian,1105 L ST,Same as Previous,12347139,,Btech,ME,,,,P-6050,Pnb,,,,231347148
S-04818,U-0569,C-44777,Stacia,9999994818,Sylvester,,,M,Unmarried,Indian,1000 ALAMOS AVE,Same as Previous,12347140,,Btech,CE,,,,P-6051,Canara,,,,231347149
S-04819,U-0569,C-44777,Stacie,9999994819,Zeph,,,M,Unmarried,Indian,8TH AVE / MARTIN LUTHER KING JR BLVD,Same as Previous,12347141,,Btech,ME,,,,P-6052,Sbi,,,,231347150
S-04820,U-0569,C-44777,Stacy,9999994820,Cain,,,M,Unmarried,Indian,5 PASTURE CT,Same as Previous,12347142,,Btech,CE,,,,P-6053,Sbi,,,,231347151
S-04821,U-0569,C-44777,Stacy,9999994821,Geoffrey,,,M,Unmarried,Indian,STOCKTON BLVD / 3RD AVE,Same as Previous,12347143,,Btech,Cse,,,,P-6054,Canara,,,,231347152
S-04822,U-0569,C-44777,Stan,9999994822,Malachi,,,M,Unmarried,Indian,1118 7TH ST,Same as Previous,12347144,,Btech,Cse,,,,P-6055,Sbi,,,,231347153
S-04823,U-0569,C-44777,Stanford,9999994823,Jermaine,,,M,Unmarried,Indian,63 DEAN RD,Same as Previous,12347145,,Btech,IT,,,,P-6056,Hdfc,,,,231347154
S-04824,U-0569,C-44777,Stanley,9999994824,Hedley,,,M,Unmarried,Indian,7543 MEADOWAIR WAY,Same as Previous,12347146,,Btech,Ece,,,,P-6057,Sbi,,,,231347155
S-04825,U-0569,C-44777,Stanton,9999994825,Dylan,,,M,Unmarried,Indian,7316 MANDY DR,Same as Previous,12347147,,Btech,Ece,,,,P-6058,Axis,,,,231347156
S-04826,U-0569,C-44777,Star,9999994826,Hamish,,,M,Unmarried,Indian,2913 MARYSVILLE BLVD,Same as Previous,12347148,,Btech,Cse,,,,P-6059,icici,,,,231347157
S-04827,U-0569,C-44777,Starla,9999994827,Harlan,,,M,Unmarried,Indian,F ST / 30TH ST,Same as Previous,12347149,,Btech,Cse,,,,P-6060,Uni,,,,231347158
S-04828,U-0569,C-44777,Starr,9999994828,Xenos,,,M,Unmarried,Indian,7TH ST / L ST,Same as Previous,12347150,,Btech,Me,,,,P-6061,Boi,,,,231347159
S-04829,U-0569,C-44777,Stasia,9999994829,Abraham,,,M,Unmarried,Indian,RIVERSIDE BLVD / BROADWAY,Same as Previous,12347151,,Btech,Ce,,,,P-6062,Sbi ,,,,231347160
S-04830,U-0569,C-44777,Stefan,9999994830,Ferdinand,,,M,Unmarried,Indian,GARDENDALE RD / SPRINGMAN ST,Same as Previous,12347152,,Btech,IT,,,,P-6063,Pnb,,,,231347161
S-04831,U-0569,C-44777,Stefani,9999994831,Dorian,,,M,Unmarried,Indian,2696 STONECREEK DR,Same as Previous,12347153,,Btech,Cse,,,,P-6064,Sbi,,,,231347162
S-04832,U-0569,C-44777,Stefania,9999994832,Alec,,,M,Unmarried,Indian,GRANDSTAFF DR / LINDBROOK WAY,Same as Previous,12347154,,Btech,IT,,,,P-6065,Pnb,,,,231347163
S-04833,U-0569,C-44777,Stefanie,9999994833,John,,,M,Unmarried,Indian,E ST / 14TH ST,Same as Previous,12347155,,Btech,IT,,,,P-6066,Hdfc,,,,231347164
S-04834,U-0569,C-44777,Stefany,9999994834,Kamal,,,M,Unmarried,Indian,6205 RIVERSIDE BLVD,Same as Previous,12347156,,Btech,CSE,,,,P-6067,Sbi,,,,231347165
S-04835,U-0569,C-44777,Steffanie,9999994835,Hayden,,,M,Unmarried,Indian,6 SEA ANCHOR CT,Same as Previous,12347157,,Btech,ECE,,,,P-6068,Uni,,,,231347166
S-04836,U-0569,C-44777,Stella,9999994836,Dante,,,M,Unmarried,Indian,FAIRGROUNDS DR / ARENA CT,Same as Previous,12347158,,Btech,Cse,,,,P-6069,Axis,,,,231347167
S-04837,U-0569,C-44777,Stepanie,9999994837,Addison,,,M,Unmarried,Indian,5500 19TH AVE,Same as Previous,12347159,,Btech,IT,,,,P-6070,Icici,,,,231347168
S-04838,U-0569,C-44777,Stephaine,9999994838,Marvin,,,M,Unmarried,Indian,424 HOWE AVE,Same as Previous,12347160,,Btech,Ece,,,,P-6071,Sbi,,,,231347169
S-04839,U-0569,C-44777,Stephan,9999994839,Duncan,,,M,Unmarried,Indian,1689 ARDEN WAY,Same as Previous,12347161,,Btech,Ece,,,,P-6072,Sbi,,,,231347170
S-04840,U-0569,C-44777,Stephane,9999994840,Slade,,,M,Unmarried,Indian,7646 NIXOS WY,Same as Previous,12347162,,Btech,ME,,,,P-6073,Pnb,,,,231347171
S-04841,U-0569,C-44777,Stephani,9999994841,Herman,,,M,Unmarried,Indian,150 FAIRGROUNDS DR,Same as Previous,12347163,,Btech,CE,,,,P-6074,Canara,,,,231347172
S-04842,U-0569,C-44777,Stephania,9999994842,Isaiah,,,M,Unmarried,Indian,4981 PRISCILLA LANE,Same as Previous,12347164,,Btech,ME,,,,P-6075,Sbi,,,,231347173
S-04843,U-0569,C-44777,Stephanie,9999994843,Galvin,,,M,Unmarried,Indian,7840 CENTER PKWY,Same as Previous,12347165,,Btech,CE,,,,P-6076,Sbi,,,,231347174
S-04844,U-0569,C-44777,Stephany,9999994844,Dieter,,,M,Unmarried,Indian,1 CLAUSS CT,Same as Previous,12347166,,Btech,Cse,,,,P-6077,Canara,,,,231347175
S-04845,U-0569,C-44777,Stephen,9999994845,Jacob,,,M,Unmarried,Indian,2914 11TH AVE,Same as Previous,12347167,,Btech,Cse,,,,P-6078,Sbi,,,,231347176
S-04846,U-0569,C-44777,Stephen,9999994846,Ishmael,,,M,Unmarried,Indian,ARDEN WAY / DEL PASO BLVD,Same as Previous,12347168,,Btech,IT,,,,P-6079,Hdfc,,,,231347177
S-04847,U-0569,C-44777,Stephenie,9999994847,Jarrod,,,M,Unmarried,Indian,7860 TIERRA WOOD WAY,Same as Previous,12347169,,Btech,Ece,,,,P-6080,Sbi,,,,231347178
S-04848,U-0569,C-44777,Stephine,9999994848,Omar,,,M,Unmarried,Indian,34 YAHI CT,Same as Previous,12347170,,Btech,Ece,,,,P-6081,Axis,,,,231347179
S-04849,U-0569,C-44777,Stephnie,9999994849,Upton,,,M,Unmarried,Indian,197 FAIRGROUNDS DR,Same as Previous,12347171,,Btech,Cse,,,,P-6082,icici,,,,231347180
S-04850,U-0569,C-44777,Sterling,9999994850,Clinton,,,M,Unmarried,Indian,3501 24TH AVE,Same as Previous,12347172,,Btech,Cse,,,,P-6083,Uni,,,,231347181
S-04851,U-0569,C-44777,Steve,9999994851,Levi,,,M,Unmarried,Indian,GRANDSTAFF DR / ALVERN WAY,Same as Previous,12347173,,Btech,Me,,,,P-6084,Boi,,,,231347182
S-04852,U-0569,C-44777,Steven,9999994852,Carson,,,M,Unmarried,Indian,MACK RD / CENTER PKWY,Same as Previous,12347174,,Btech,Ce,,,,P-6085,Sbi ,,,,231347183
S-04853,U-0569,C-44777,Steven,9999994853,Vernon,,,M,Unmarried,Indian,598 EL CAMINO AVE,Same as Previous,12347175,,Btech,IT,,,,P-6086,Pnb,,,,231347184
S-04854,U-0569,C-44777,Stevie,9999994854,Gannon,,,M,Unmarried,Indian,CENTER PKWY / CALVINE RD,Same as Previous,12347176,,Btech,Cse,,,,P-6087,Sbi,,,,231347185
S-04855,U-0569,C-44777,Stevie,9999994855,Baker,,,M,Unmarried,Indian,39TH ST / STOCKTON BLVD,Same as Previous,12347177,,Btech,IT,,,,P-6088,Pnb,,,,231347186
S-04856,U-0569,C-44777,Stewart,9999994856,Eaton,,,M,Unmarried,Indian,2398 NORTHGATE BLVD,Same as Previous,12347178,,Btech,IT,,,,P-6089,Hdfc,,,,231347187
S-04857,U-0569,C-44777,Stormy,9999994857,Wayne,,,M,Unmarried,Indian,6287 GLORIA DR,Same as Previous,12347179,,Btech,CSE,,,,P-6090,Sbi,,,,231347188
S-04858,U-0569,C-44777,Stuart,9999994858,Jeremy,,,M,Unmarried,Indian,1319 30TH ST,Same as Previous,12347180,,Btech,ECE,,,,P-6091,Uni,,,,231347189
S-04859,U-0569,C-44777,Su,9999994859,Brock,,,M,Unmarried,Indian,9TH ST / L ST,Same as Previous,12347181,,Btech,Cse,,,,P-6092,Axis,,,,231347190
S-04860,U-0569,C-44777,Suanne,9999994860,Kennan,,,M,Unmarried,Indian,511 Q ST,Same as Previous,12347182,,Btech,IT,,,,P-6093,Icici,,,,231347191
S-04861,U-0569,C-44777,Sudie,9999994861,Dennis,,,M,Unmarried,Indian,2621 D ST,Same as Previous,12347183,,Btech,Ece,,,,P-6094,Sbi,,,,231347192
S-04862,U-0569,C-44777,Sue,9999994862,Garth,,,M,Unmarried,Indian,1828 H ST,Same as Previous,12347184,,Btech,Ece,,,,P-6095,Sbi,,,,231347193
S-04863,U-0569,C-44777,Sueann,9999994863,Neil,,,M,Unmarried,Indian,W RIVER DR / ORCHARD LN,Same as Previous,12347185,,Btech,ME,,,,P-6096,Pnb,,,,231347194
S-04864,U-0569,C-44777,Suellen,9999994864,Lewis,,,M,Unmarried,Indian,20TH AVE / 36TH ST,Same as Previous,12347186,,Btech,CE,,,,P-6097,Canara,,,,231347195
S-04865,U-0569,C-44777,Suk,9999994865,Aristotle,,,M,Unmarried,Indian,POTOMAC AVE / NORTHGATE BLVD,Same as Previous,12347187,,Btech,ME,,,,P-6098,Sbi,,,,231347196
S-04866,U-0569,C-44777,Sulema,9999994866,Tyrone,,,M,Unmarried,Indian,2001 MIDDLEBERRY RD,Same as Previous,12347188,,Btech,CE,,,,P-6099,Sbi,,,,231347197
S-04867,U-0569,C-44777,Sumiko,9999994867,Vladimir,,,M,Unmarried,Indian,11TH ST / D ST,Same as Previous,12347189,,Btech,Cse,,,,P-6100,Canara,,,,231347198
S-04868,U-0569,C-44777,Summer,9999994868,Christopher,,,M,Unmarried,Indian,909 I ST,Same as Previous,12347190,,Btech,Cse,,,,P-6101,Sbi,,,,231347199
S-04869,U-0569,C-44777,Sun,9999994869,Tobias,,,M,Unmarried,Indian,5100 CAMINO ROYALE DR,Same as Previous,12347191,,Btech,IT,,,,P-6102,Hdfc,,,,231347200
S-04870,U-0569,C-44777,Sunday,9999994870,Walter,,,M,Unmarried,Indian,8928 OSAGE AVE,Same as Previous,12347192,,Btech,Ece,,,,P-6103,Sbi,,,,231347201
S-04871,U-0569,C-44777,Sung,9999994871,William,,,M,Unmarried,Indian,5579 MACK RD,Same as Previous,12347193,,Btech,Ece,,,,P-6104,Axis,,,,231347202
S-04872,U-0569,C-44777,Sung,9999994872,Vincent,,,M,Unmarried,Indian,HOWE AVE / FAIR OAKS BLVD,Same as Previous,12347194,,Btech,Cse,,,,P-6105,icici,,,,231347203
S-04873,U-0569,C-44777,Sunni,9999994873,Denton,,,M,Unmarried,Indian,17 DEROW CT,Same as Previous,12347195,,Btech,Cse,,,,P-6106,Uni,,,,231347204
S-04874,U-0569,C-44777,Sunny,9999994874,Kevin,,,M,Unmarried,Indian,1570 WATERWHEEL DR,Same as Previous,12347196,,Btech,Me,,,,P-6107,Boi,,,,231347205
S-04875,U-0569,C-44777,Sunshine,9999994875,Chandler,,,M,Unmarried,Indian,2425 CAPITOL AVE,Same as Previous,12347197,,Btech,Ce,,,,P-6108,Sbi ,,,,231347206
