Student ID(Primary Key),Univ ID(Foregin Key),College ID(Foreign Key),Name,Email,Login ID ,Password,Is Aadhaar Verified?,Are Bank Details Verified?,Is PAN Verified?
S-08656,,,,,S-08656,pass8778,Yes,Yes,No
S-08657,,,,,S-08657,pass8779,No,Yes,Yes
S-08658,,,,,S-08658,pass8780,Yes,No ,Yes
S-08659,,,,,S-08659,pass8781,No,Yes,No
S-08660,,,,,S-08660,pass8782,Yes ,No,No
S-08661,,,,,S-08661,pass8783,Yes,No,No
S-08662,,,,,S-08662,pass8784,Yes,No,Yes
S-08663,,,,,S-08663,pass8785,Yes,Yes,Yes
S-08664,,,,,S-08664,pass8786,No,Yes,Yes
S-08665,,,,,S-08665,pass8787,No,No,No
S-08666,,,,,S-08666,pass8788,No,No,Yes
S-08667,,,,,S-08667,pass8789,Ye,Yes,No
S-08668,,,,,S-08668,pass8790,Yes,Yes,No
S-08669,,,,,S-08669,pass8791,Yes,Yes,Yes
S-08670,,,,,S-08670,pass8792,Yes,Yes,Yes
S-08671,,,,,S-08671,pass8793,No,Yes,Yes
S-08672,,,,,S-08672,pass8794,Yes,Yes,No
S-08673,,,,,S-08673,pass8795,No,Yes,No
S-08674,,,,,S-08674,pass8796,Yes,Yes,Yes
S-08675,,,,,S-08675,pass8797,Yes,Yes,Yes
S-08676,,,,,S-08676,pass8798,No,No,Yes
S-08677,,,,,S-08677,pass8799,Yes,No,Yes
S-08678,,,,,S-08678,pass8800,No,No,Yes
S-08679,,,,,S-08679,pass8801,Yes,Yes,No
S-08680,,,,,S-08680,pass8802,No,Yes,Yes
S-08681,,,,,S-08681,pass8803,Yes ,No ,Yes
S-08682,,,,,S-08682,pass8804,Yes,Yes,No
S-08683,,,,,S-08683,pass8805,Yes,No,No
S-08684,,,,,S-08684,pass8806,Yes,No,No
S-08685,,,,,S-08685,pass8807,No,No,Yes
S-08686,,,,,S-08686,pass8808,No,Yes,Yes
S-08687,,,,,S-08687,pass8809,No,Yes,Yes
S-08688,,,,,S-08688,pass8810,Ye,No,No
S-08689,,,,,S-08689,pass8811,Yes,No,Yes
S-08690,,,,,S-08690,pass8812,Yes,Yes,No
S-08691,,,,,S-08691,pass8813,Yes,Yes,No
S-08692,,,,,S-08692,pass8814,No,Yes,Yes
S-08693,,,,,S-08693,pass8815,Yes,Yes,Yes
S-08694,,,,,S-08694,pass8816,No,Yes,Yes
S-08695,,,,,S-08695,pass8817,Yes,Yes,No
S-08696,,,,,S-08696,pass8818,Yes,Yes,No
S-08697,,,,,S-08697,pass8819,No,Yes,Yes
S-08698,,,,,S-08698,pass8820,Yes,Yes,Yes
S-08699,,,,,S-08699,pass8821,No,No,Yes
S-08700,,,,,S-08700,pass8822,Yes,No,Yes
S-08701,,,,,S-08701,pass8823,No,No,Yes
S-08702,,,,,S-08702,pass8824,Yes ,Yes,No
S-08703,,,,,S-08703,pass8825,Yes,Yes,Yes
S-08704,,,,,S-08704,pass8826,Yes,No ,Yes
S-08705,,,,,S-08705,pass8827,Yes,Yes,No
S-08706,,,,,S-08706,pass8828,No,No,No
S-08707,,,,,S-08707,pass8829,No,No,No
S-08708,,,,,S-08708,pass8830,No,No,Yes
S-08709,,,,,S-08709,pass8831,Ye,Yes,Yes
S-08710,,,,,S-08710,pass8832,Yes,Yes,Yes
S-08711,,,,,S-08711,pass8833,Yes,No,No
S-08712,,,,,S-08712,pass8834,Yes,No,Yes
S-08713,,,,,S-08713,pass8835,No,Yes,No
S-08714,,,,,S-08714,pass8836,Yes,Yes,No
S-08715,,,,,S-08715,pass8837,No,Yes,Yes
S-08716,,,,,S-08716,pass8838,Yes,Yes,Yes
S-08717,,,,,S-08717,pass8839,Yes,Yes,Yes
S-08718,,,,,S-08718,pass8840,No,Yes,No
S-08719,,,,,S-08719,pass8841,Yes,Yes,No
S-08720,,,,,S-08720,pass8842,No,Yes,Yes
S-08721,,,,,S-08721,pass8843,Yes,Yes,Yes
S-08722,,,,,S-08722,pass8844,No,No,Yes
S-08723,,,,,S-08723,pass8845,Yes ,No,Yes
S-08724,,,,,S-08724,pass8846,Yes,No,Yes
S-08725,,,,,S-08725,pass8847,Yes,Yes,No
S-08726,,,,,S-08726,pass8848,Yes,Yes,Yes
S-08727,,,,,S-08727,pass8849,No,No ,Yes
S-08728,,,,,S-08728,pass8850,No,Yes,No
S-08729,,,,,S-08729,pass8851,No,No,No
S-08730,,,,,S-08730,pass8852,Ye,No,No
S-08731,,,,,S-08731,pass8853,Yes,No,Yes
S-08732,,,,,S-08732,pass8854,Yes,Yes,Yes
S-08733,,,,,S-08733,pass8855,Yes,Yes,Yes
S-08734,,,,,S-08734,pass8856,No,No,No
S-08735,,,,,S-08735,pass8857,Yes,No,Yes
S-08736,,,,,S-08736,pass8858,No,Yes,No
S-08737,,,,,S-08737,pass8859,Yes,Yes,No
S-08738,,,,,S-08738,pass8860,Yes,Yes,Yes
S-08739,,,,,S-08739,pass8861,No,Yes,Yes
S-08740,,,,,S-08740,pass8862,Yes,Yes,Yes
S-08741,,,,,S-08741,pass8863,No,Yes,No
S-08742,,,,,S-08742,pass8864,Yes,Yes,No
S-08743,,,,,S-08743,pass8865,No,Yes,Yes
S-08744,,,,,S-08744,pass8866,Yes ,Yes,Yes
S-08745,,,,,S-08745,pass8867,Yes,No,Yes
S-08746,,,,,S-08746,pass8868,Yes,No,Yes
S-08747,,,,,S-08747,pass8869,Yes,No,Yes
S-08748,,,,,S-08748,pass8870,No,Yes,No
S-08749,,,,,S-08749,pass8871,No,Yes,Yes
S-08750,,,,,S-08750,pass8872,No,No ,Yes
S-08751,,,,,S-08751,pass8873,Ye,Yes,No
S-08752,,,,,S-08752,pass8874,Yes,No,No
S-08753,,,,,S-08753,pass8875,Yes,No,No
S-08754,,,,,S-08754,pass8876,Yes,No,Yes
S-08755,,,,,S-08755,pass8877,No,Yes,Yes
S-08756,,,,,S-08756,pass8878,Yes,Yes,Yes
S-08757,,,,,S-08757,pass8879,No,No,No
S-08758,,,,,S-08758,pass8880,Yes,No,Yes
S-08759,,,,,S-08759,pass8881,Yes,Yes,No
S-08760,,,,,S-08760,pass8882,No,Yes,No
S-08761,,,,,S-08761,pass8883,Yes,Yes,Yes
S-08762,,,,,S-08762,pass8884,No,Yes,Yes
S-08763,,,,,S-08763,pass8885,Yes,Yes,Yes
S-08764,,,,,S-08764,pass8886,No,Yes,No
S-08765,,,,,S-08765,pass8887,Yes ,Yes,No
S-08766,,,,,S-08766,pass8888,Yes,Yes,Yes
S-08767,,,,,S-08767,pass8889,Yes,Yes,Yes
S-08768,,,,,S-08768,pass8890,Yes,No,Yes
S-08769,,,,,S-08769,pass8891,No,No,Yes
S-08770,,,,,S-08770,pass8892,No,No,Yes
S-08771,,,,,S-08771,pass8893,No,Yes,No
S-08772,,,,,S-08772,pass8894,Ye,Yes,Yes
S-08773,,,,,S-08773,pass8895,Yes,No ,Yes
S-08774,,,,,S-08774,pass8896,Yes,Yes,No
S-08775,,,,,S-08775,pass8897,Yes,No,No
S-08776,,,,,S-08776,pass8898,No,No,No
S-08777,,,,,S-08777,pass8899,Yes,No,Yes
S-08778,,,,,S-08778,pass8900,No,Yes,Yes
S-08779,,,,,S-08779,pass8901,Yes,Yes,Yes
S-08780,,,,,S-08780,pass8902,Yes,No,No
S-08781,,,,,S-08781,pass8903,No,No,Yes
S-08782,,,,,S-08782,pass8904,Yes,Yes,No
S-08783,,,,,S-08783,pass8905,No,Yes,No
S-08784,,,,,S-08784,pass8906,Yes,Yes,Yes
S-08785,,,,,S-08785,pass8907,No,Yes,Yes
S-08786,,,,,S-08786,pass8908,Yes ,Yes,Yes
S-08787,,,,,S-08787,pass8909,Yes,Yes,No
S-08788,,,,,S-08788,pass8910,Yes,Yes,No
S-08789,,,,,S-08789,pass8911,Yes,Yes,Yes
S-08790,,,,,S-08790,pass8912,No,Yes,Yes
S-08791,,,,,S-08791,pass8913,No,No,Yes
S-08792,,,,,S-08792,pass8914,No,No,Yes
S-08793,,,,,S-08793,pass8915,Ye,No,Yes
S-08794,,,,,S-08794,pass8916,Yes,Yes,No
S-08795,,,,,S-08795,pass8917,Yes,Yes,Yes
S-08796,,,,,S-08796,pass8918,Yes,No ,Yes
S-08797,,,,,S-08797,pass8919,No,Yes,No
S-08798,,,,,S-08798,pass8920,Yes,No,No
S-08799,,,,,S-08799,pass8921,No,No,No
S-08800,,,,,S-08800,pass8922,Yes,No,Yes
S-08801,,,,,S-08801,pass8923,Yes,Yes,Yes
S-08802,,,,,S-08802,pass8924,No,Yes,Yes
S-08803,,,,,S-08803,pass8925,Yes,No,No
S-08804,,,,,S-08804,pass8926,No,No,Yes
S-08805,,,,,S-08805,pass8927,Yes,Yes,No
S-08806,,,,,S-08806,pass8928,No,Yes,No
S-08807,,,,,S-08807,pass8929,Yes ,Yes,Yes
S-08808,,,,,S-08808,pass8930,Yes,Yes,Yes
S-08809,,,,,S-08809,pass8931,Yes,Yes,Yes
S-08810,,,,,S-08810,pass8932,Yes,Yes,No
S-08811,,,,,S-08811,pass8933,No,Yes,No
S-08812,,,,,S-08812,pass8934,No,Yes,Yes
S-08813,,,,,S-08813,pass8935,No,Yes,Yes
S-08814,,,,,S-08814,pass8936,Ye,No,Yes
S-08815,,,,,S-08815,pass8937,Yes,No,Yes
S-08816,,,,,S-08816,pass8938,Yes,No,Yes
S-08817,,,,,S-08817,pass8939,Yes,Yes,No
S-08818,,,,,S-08818,pass8940,No,Yes,Yes
S-08819,,,,,S-08819,pass8941,Yes,No ,Yes
S-08820,,,,,S-08820,pass8942,No,Yes,No
S-08821,,,,,S-08821,pass8943,Yes,No,No
S-08822,,,,,S-08822,pass8944,Yes,No,No
S-08823,,,,,S-08823,pass8945,No,No,Yes
S-08824,,,,,S-08824,pass8946,Yes,Yes,Yes
S-08825,,,,,S-08825,pass8947,No,Yes,Yes
S-08826,,,,,S-08826,pass8948,Yes,No,No
S-08827,,,,,S-08827,pass8949,No,No,Yes
S-08828,,,,,S-08828,pass8950,Yes ,Yes,No
S-08829,,,,,S-08829,pass8951,Yes,Yes,No
S-08830,,,,,S-08830,pass8952,Yes,Yes,Yes
S-08831,,,,,S-08831,pass8953,Yes,Yes,Yes
S-08832,,,,,S-08832,pass8954,No,Yes,Yes
S-08833,,,,,S-08833,pass8955,No,Yes,No
S-08834,,,,,S-08834,pass8956,No,Yes,No
S-08835,,,,,S-08835,pass8957,Ye,Yes,Yes
S-08836,,,,,S-08836,pass8958,Yes,Yes,Yes
S-08837,,,,,S-08837,pass8959,Yes,No,Yes
S-08838,,,,,S-08838,pass8960,Yes,No,Yes
S-08839,,,,,S-08839,pass8961,No,No,Yes
S-08840,,,,,S-08840,pass8962,Yes,Yes,No
S-08841,,,,,S-08841,pass8963,No,Yes,Yes
S-08842,,,,,S-08842,pass8964,Yes,No ,Yes
S-08843,,,,,S-08843,pass8965,Yes,Yes,No
S-08844,,,,,S-08844,pass8966,No,No,No
S-08845,,,,,S-08845,pass8967,Yes,No,No
S-08846,,,,,S-08846,pass8968,No,No,Yes
S-08847,,,,,S-08847,pass8969,Yes,Yes,Yes
S-08848,,,,,S-08848,pass8970,No,Yes,Yes
S-08849,,,,,S-08849,pass8971,Yes ,No,No
S-08850,,,,,S-08850,pass8972,Yes,No,Yes
S-08851,,,,,S-08851,pass8973,Yes,Yes,No
S-08852,,,,,S-08852,pass8974,Yes,Yes,No
S-08853,,,,,S-08853,pass8975,No,Yes,Yes
S-08854,,,,,S-08854,pass8976,No,Yes,Yes
S-08855,,,,,S-08855,pass8977,No,Yes,Yes
S-08856,,,,,S-08856,pass8978,Ye,Yes,No
S-08857,,,,,S-08857,pass8979,Yes,Yes,No
S-08858,,,,,S-08858,pass8980,Yes,Yes,Yes
S-08859,,,,,S-08859,pass8981,Yes,Yes,Yes
S-08860,,,,,S-08860,pass8982,No,No,Yes
S-08861,,,,,S-08861,pass8983,Yes,No,Yes
S-08862,,,,,S-08862,pass8984,No,No,Yes
S-08863,,,,,S-08863,pass8985,Yes,Yes,No
S-08864,,,,,S-08864,pass8986,Yes,Yes,Yes
S-08865,,,,,S-08865,pass8987,No,No ,Yes
S-08866,,,,,S-08866,pass8988,Yes,Yes,No
S-08867,,,,,S-08867,pass8989,No,No,No
S-08868,,,,,S-08868,pass8990,Yes,No,No
S-08869,,,,,S-08869,pass8991,No,No,Yes
S-08870,,,,,S-08870,pass8992,Yes ,Yes,Yes
S-08871,,,,,S-08871,pass8993,Yes,Yes,Yes
S-08872,,,,,S-08872,pass8994,Yes,No,No
S-08873,,,,,S-08873,pass8995,Yes,No,Yes
S-08874,,,,,S-08874,pass8996,No,Yes,No
S-08875,,,,,S-08875,pass8997,No,Yes,No
S-08876,,,,,S-08876,pass8998,No,Yes,Yes
S-08877,,,,,S-08877,pass8999,Ye,Yes,Yes
S-08878,,,,,S-08878,pass9000,Yes,Yes,Yes
S-08879,,,,,S-08879,pass9001,Yes,Yes,No
S-08880,,,,,S-08880,pass9002,Yes,Yes,No
S-08881,,,,,S-08881,pass9003,No,Yes,Yes
S-08882,,,,,S-08882,pass9004,Yes,Yes,Yes
S-08883,,,,,S-08883,pass9005,No,No,Yes
S-08884,,,,,S-08884,pass9006,Yes,No,Yes
S-08885,,,,,S-08885,pass9007,Yes,No,Yes
S-08886,,,,,S-08886,pass9008,No,Yes,No
S-08887,,,,,S-08887,pass9009,Yes,Yes,Yes
S-08888,,,,,S-08888,pass9010,No,No ,Yes
S-08889,,,,,S-08889,pass9011,Yes,Yes,No
S-08890,,,,,S-08890,pass9012,No,No,No
S-08891,,,,,S-08891,pass9013,Yes ,No,No
S-08892,,,,,S-08892,pass9014,Yes,No,Yes
S-08893,,,,,S-08893,pass9015,Yes,Yes,Yes
S-08894,,,,,S-08894,pass9016,Yes,Yes,Yes
S-08895,,,,,S-08895,pass9017,No,No,No
S-08896,,,,,S-08896,pass9018,No,No,Yes
S-08897,,,,,S-08897,pass9019,No,Yes,No
S-08898,,,,,S-08898,pass9020,Ye,Yes,No
S-08899,,,,,S-08899,pass9021,Yes,Yes,Yes
S-08900,,,,,S-08900,pass9022,Yes,Yes,Yes
S-08901,,,,,S-08901,pass9023,Yes,Yes,Yes
S-08902,,,,,S-08902,pass9024,No,Yes,No
S-08903,,,,,S-08903,pass9025,Yes,Yes,No
S-08904,,,,,S-08904,pass9026,No,Yes,Yes
S-08905,,,,,S-08905,pass9027,Yes,Yes,Yes
S-08906,,,,,S-08906,pass9028,Yes,No,Yes
S-08907,,,,,S-08907,pass9029,No,No,Yes
S-08908,,,,,S-08908,pass9030,Yes,No,Yes
S-08909,,,,,S-08909,pass9031,No,Yes,No
S-08910,,,,,S-08910,pass9032,Yes,Yes,Yes
S-08911,,,,,S-08911,pass9033,No,No ,Yes
S-08912,,,,,S-08912,pass9034,Yes ,Yes,No
S-08913,,,,,S-08913,pass9035,Yes,No,No
S-08914,,,,,S-08914,pass9036,Yes,No,No
S-08915,,,,,S-08915,pass9037,Yes,No,Yes
S-08916,,,,,S-08916,pass9038,No,Yes,Yes
S-08917,,,,,S-08917,pass9039,No,Yes,Yes
S-08918,,,,,S-08918,pass9040,No,No,No
S-08919,,,,,S-08919,pass9041,Ye,No,Yes
S-08920,,,,,S-08920,pass9042,Yes,Yes,No
S-08921,,,,,S-08921,pass9043,Yes,Yes,No
S-08922,,,,,S-08922,pass9044,Yes,Yes,Yes
S-08923,,,,,S-08923,pass9045,No,Yes,Yes
S-08924,,,,,S-08924,pass9046,Yes,Yes,Yes
S-08925,,,,,S-08925,pass9047,No,Yes,No
S-08926,,,,,S-08926,pass9048,Yes,Yes,No
S-08927,,,,,S-08927,pass9049,Yes,Yes,Yes
S-08928,,,,,S-08928,pass9050,No,Yes,Yes
S-08929,,,,,S-08929,pass9051,Yes,No,Yes
S-08930,,,,,S-08930,pass9052,No,No,Yes
S-08931,,,,,S-08931,pass9053,Yes,No,Yes
S-08932,,,,,S-08932,pass9054,No,Yes,No
S-08933,,,,,S-08933,pass9055,Yes ,Yes,Yes
S-08934,,,,,S-08934,pass9056,Yes,No ,Yes
S-08935,,,,,S-08935,pass9057,Yes,Yes,No
S-08936,,,,,S-08936,pass9058,Yes,No,No
S-08937,,,,,S-08937,pass9059,No,No,No
S-08938,,,,,S-08938,pass9060,No,No,Yes
S-08939,,,,,S-08939,pass9061,No,Yes,Yes
S-08940,,,,,S-08940,pass9062,Ye,Yes,Yes
S-08941,,,,,S-08941,pass9063,Yes,No,No
S-08942,,,,,S-08942,pass9064,Yes,No,Yes
S-08943,,,,,S-08943,pass9065,Yes,Yes,No
S-08944,,,,,S-08944,pass9066,No,Yes,No
S-08945,,,,,S-08945,pass9067,Yes,Yes,Yes
S-08946,,,,,S-08946,pass9068,No,Yes,Yes
S-08947,,,,,S-08947,pass9069,Yes,Yes,Yes
S-08948,,,,,S-08948,pass9070,Yes,Yes,No
S-08949,,,,,S-08949,pass9071,No,Yes,No
S-08950,,,,,S-08950,pass9072,Yes,Yes,Yes
S-08951,,,,,S-08951,pass9073,No,Yes,Yes
S-08952,,,,,S-08952,pass9074,Yes,No,Yes
S-08953,,,,,S-08953,pass9075,No,No,Yes
S-08954,,,,,S-08954,pass9076,Yes ,No,Yes
S-08955,,,,,S-08955,pass9077,Yes,Yes,No
S-08956,,,,,S-08956,pass9078,Yes,Yes,Yes
S-08957,,,,,S-08957,pass9079,Yes,No ,Yes
S-08958,,,,,S-08958,pass9080,No,Yes,No
S-08959,,,,,S-08959,pass9081,No,No,No
S-08960,,,,,S-08960,pass9082,No,No,No
S-08961,,,,,S-08961,pass9083,Ye,No,Yes
S-08962,,,,,S-08962,pass9084,Yes,Yes,Yes
S-08963,,,,,S-08963,pass9085,Yes,Yes,Yes
S-08964,,,,,S-08964,pass9086,Yes,No,No
S-08965,,,,,S-08965,pass9087,No,No,Yes
S-08966,,,,,S-08966,pass9088,Yes,Yes,No
S-08967,,,,,S-08967,pass9089,No,Yes,No
S-08968,,,,,S-08968,pass9090,Yes,Yes,Yes
S-08969,,,,,S-08969,pass9091,Yes,Yes,Yes
S-08970,,,,,S-08970,pass9092,No,Yes,Yes
S-08971,,,,,S-08971,pass9093,Yes,Yes,No
S-08972,,,,,S-08972,pass9094,No,Yes,No
S-08973,,,,,S-08973,pass9095,Yes,Yes,Yes
S-08974,,,,,S-08974,pass9096,No,Yes,Yes
S-08975,,,,,S-08975,pass9097,Yes ,No,Yes
S-08976,,,,,S-08976,pass9098,Yes,No,Yes
S-08977,,,,,S-08977,pass9099,Yes,No,Yes
S-08978,,,,,S-08978,pass9100,Yes,Yes,No
S-08979,,,,,S-08979,pass9101,No,Yes,Yes
S-08980,,,,,S-08980,pass9102,No,No ,Yes
S-08981,,,,,S-08981,pass9103,No,Yes,No
S-08982,,,,,S-08982,pass9104,Ye,No,No
S-08983,,,,,S-08983,pass9105,Yes,No,No
S-08984,,,,,S-08984,pass9106,Yes,No,Yes
S-08985,,,,,S-08985,pass9107,Yes,Yes,Yes
S-08986,,,,,S-08986,pass9108,No,Yes,Yes
S-08987,,,,,S-08987,pass9109,Yes,No,No
S-08988,,,,,S-08988,pass9110,No,No,Yes
S-08989,,,,,S-08989,pass9111,Yes,Yes,No
S-08990,,,,,S-08990,pass9112,Yes,Yes,No
S-08991,,,,,S-08991,pass9113,No,Yes,Yes
S-08992,,,,,S-08992,pass9114,Yes,Yes,Yes
S-08993,,,,,S-08993,pass9115,No,Yes,Yes
S-08994,,,,,S-08994,pass9116,Yes,Yes,No
S-08995,,,,,S-08995,pass9117,No,Yes,No
S-08996,,,,,S-08996,pass9118,Yes ,Yes,Yes
S-08997,,,,,S-08997,pass9119,Yes,Yes,Yes
S-08998,,,,,S-08998,pass9120,Yes,No,Yes
S-08999,,,,,S-08999,pass9121,Yes,No,Yes
S-09000,,,,,S-09000,pass9122,No,No,Yes
S-09001,,,,,S-09001,pass9123,No,Yes,No
S-09002,,,,,S-09002,pass9124,No,Yes,Yes
S-09003,,,,,S-09003,pass9125,Ye,No ,Yes
S-09004,,,,,S-09004,pass9126,Yes,Yes,No
S-09005,,,,,S-09005,pass9127,Yes,No,No
S-09006,,,,,S-09006,pass9128,Yes,No,No
S-09007,,,,,S-09007,pass9129,No,No,Yes
S-09008,,,,,S-09008,pass9130,Yes,Yes,Yes
S-09009,,,,,S-09009,pass9131,No,Yes,Yes
S-09010,,,,,S-09010,pass9132,Yes,No,No
S-09011,,,,,S-09011,pass9133,Yes,No,Yes
S-09012,,,,,S-09012,pass9134,No,Yes,No
S-09013,,,,,S-09013,pass9135,Yes,Yes,No
S-09014,,,,,S-09014,pass9136,No,Yes,Yes
S-09015,,,,,S-09015,pass9137,Yes,Yes,Yes
S-09016,,,,,S-09016,pass9138,No,Yes,Yes
S-09017,,,,,S-09017,pass9139,Yes ,Yes,No
S-09018,,,,,S-09018,pass9140,Yes,Yes,No
S-09019,,,,,S-09019,pass9141,Yes,Yes,Yes
S-09020,,,,,S-09020,pass9142,Yes,Yes,Yes
S-09021,,,,,S-09021,pass9143,No,No,Yes
S-09022,,,,,S-09022,pass9144,No,No,Yes
S-09023,,,,,S-09023,pass9145,No,No,Yes
S-09024,,,,,S-09024,pass9146,Ye,Yes,No
S-09025,,,,,S-09025,pass9147,Yes,Yes,Yes
S-09026,,,,,S-09026,pass9148,Yes,No ,Yes
S-09027,,,,,S-09027,pass9149,Yes,Yes,No
S-09028,,,,,S-09028,pass9150,No,No,No
S-09029,,,,,S-09029,pass9151,Yes,No,No
S-09030,,,,,S-09030,pass9152,No,No,Yes
S-09031,,,,,S-09031,pass9153,Yes,Yes,Yes
S-09032,,,,,S-09032,pass9154,Yes,Yes,Yes
S-09033,,,,,S-09033,pass9155,No,No,No
S-09034,,,,,S-09034,pass9156,Yes,No,Yes
S-09035,,,,,S-09035,pass9157,No,Yes,No
S-09036,,,,,S-09036,pass9158,Yes,Yes,No
S-09037,,,,,S-09037,pass9159,No,Yes,Yes
S-09038,,,,,S-09038,pass9160,Yes ,Yes,Yes
S-09039,,,,,S-09039,pass9161,Yes,Yes,Yes
S-09040,,,,,S-09040,pass9162,Yes,Yes,No
S-09041,,,,,S-09041,pass9163,Yes,Yes,No
S-09042,,,,,S-09042,pass9164,No,Yes,Yes
S-09043,,,,,S-09043,pass9165,No,Yes,Yes
S-09044,,,,,S-09044,pass9166,No,No,Yes
S-09045,,,,,S-09045,pass9167,Ye,No,Yes
S-09046,,,,,S-09046,pass9168,Yes,No,Yes
S-09047,,,,,S-09047,pass9169,Yes,Yes,No
S-09048,,,,,S-09048,pass9170,Yes,Yes,Yes
S-09049,,,,,S-09049,pass9171,No,No ,Yes
S-09050,,,,,S-09050,pass9172,Yes,Yes,No
S-09051,,,,,S-09051,pass9173,No,No,No
S-09052,,,,,S-09052,pass9174,Yes,No,No
S-09053,,,,,S-09053,pass9175,Yes,No,Yes
S-09054,,,,,S-09054,pass9176,No,Yes,Yes
S-09055,,,,,S-09055,pass9177,Yes,Yes,Yes
S-09056,,,,,S-09056,pass9178,No,No,No
S-09057,,,,,S-09057,pass9179,Yes,No,Yes
S-09058,,,,,S-09058,pass9180,No,Yes,No
S-09059,,,,,S-09059,pass9181,Yes ,Yes,No
S-09060,,,,,S-09060,pass9182,Yes,Yes,Yes
S-09061,,,,,S-09061,pass9183,Yes,Yes,Yes
S-09062,,,,,S-09062,pass9184,Yes,Yes,Yes
S-09063,,,,,S-09063,pass9185,No,Yes,No
S-09064,,,,,S-09064,pass9186,No,Yes,No
S-09065,,,,,S-09065,pass9187,No,Yes,Yes
S-09066,,,,,S-09066,pass9188,Ye,Yes,Yes
S-09067,,,,,S-09067,pass9189,Yes,No,Yes
S-09068,,,,,S-09068,pass9190,Yes,No,Yes
S-09069,,,,,S-09069,pass9191,Yes,No,Yes
S-09070,,,,,S-09070,pass9192,No,Yes,No
S-09071,,,,,S-09071,pass9193,Yes,Yes,Yes
S-09072,,,,,S-09072,pass9194,No,No ,Yes
S-09073,,,,,S-09073,pass9195,Yes,Yes,No
S-09074,,,,,S-09074,pass9196,Yes,No,No
S-09075,,,,,S-09075,pass9197,No,No,No
S-09076,,,,,S-09076,pass9198,Yes,No,Yes
S-09077,,,,,S-09077,pass9199,No,Yes,Yes
S-09078,,,,,S-09078,pass9200,Yes,Yes,Yes
S-09079,,,,,S-09079,pass9201,No,No,No
S-09080,,,,,S-09080,pass9202,Yes ,No,Yes
S-09081,,,,,S-09081,pass9203,Yes,Yes,No
S-09082,,,,,S-09082,pass9204,Yes,Yes,No
S-09083,,,,,S-09083,pass9205,Yes,Yes,Yes
S-09084,,,,,S-09084,pass9206,No,Yes,Yes
S-09085,,,,,S-09085,pass9207,No,Yes,Yes
S-09086,,,,,S-09086,pass9208,No,Yes,No
S-09087,,,,,S-09087,pass9209,Ye,Yes,No
S-09088,,,,,S-09088,pass9210,Yes,Yes,Yes
S-09089,,,,,S-09089,pass9211,Yes,Yes,Yes
S-09090,,,,,S-09090,pass9212,Yes,No,Yes
S-09091,,,,,S-09091,pass9213,No,No,Yes
S-09092,,,,,S-09092,pass9214,Yes,No,Yes
S-09093,,,,,S-09093,pass9215,No,Yes,No
S-09094,,,,,S-09094,pass9216,Yes,Yes,Yes
S-09095,,,,,S-09095,pass9217,Yes,No ,Yes
S-09096,,,,,S-09096,pass9218,No,Yes,No
S-09097,,,,,S-09097,pass9219,Yes,No,No
S-09098,,,,,S-09098,pass9220,No,No,No
S-09099,,,,,S-09099,pass9221,Yes,No,Yes
S-09100,,,,,S-09100,pass9222,No,Yes,Yes
S-09101,,,,,S-09101,pass9223,Yes ,Yes,Yes
S-09102,,,,,S-09102,pass9224,Yes,No,No
S-09103,,,,,S-09103,pass9225,Yes,No,Yes
S-09104,,,,,S-09104,pass9226,Yes,Yes,No
S-09105,,,,,S-09105,pass9227,No,Yes,No
S-09106,,,,,S-09106,pass9228,No,Yes,Yes
S-09107,,,,,S-09107,pass9229,No,Yes,Yes
S-09108,,,,,S-09108,pass9230,Ye,Yes,Yes
S-09109,,,,,S-09109,pass9231,Yes,Yes,No
S-09110,,,,,S-09110,pass9232,Yes,Yes,No
S-09111,,,,,S-09111,pass9233,Yes,Yes,Yes
S-09112,,,,,S-09112,pass9234,No,Yes,Yes
S-09113,,,,,S-09113,pass9235,Yes,No,Yes
S-09114,,,,,S-09114,pass9236,No,No,Yes
S-09115,,,,,S-09115,pass9237,Yes,No,Yes
S-09116,,,,,S-09116,pass9238,Yes,Yes,No
S-09117,,,,,S-09117,pass9239,No,Yes,Yes
S-09118,,,,,S-09118,pass9240,Yes,No ,Yes
S-09119,,,,,S-09119,pass9241,No,Yes,No
S-09120,,,,,S-09120,pass9242,Yes,No,No
S-09121,,,,,S-09121,pass9243,No,No,No
S-09122,,,,,S-09122,pass9244,Yes ,No,Yes
S-09123,,,,,S-09123,pass9245,Yes,Yes,Yes
S-09124,,,,,S-09124,pass9246,Yes,Yes,Yes
S-09125,,,,,S-09125,pass9247,Yes,No,No
S-09126,,,,,S-09126,pass9248,No,No,Yes
S-09127,,,,,S-09127,pass9249,No,Yes,No
S-09128,,,,,S-09128,pass9250,No,Yes,No
S-09129,,,,,S-09129,pass9251,Ye,Yes,Yes
S-09130,,,,,S-09130,pass9252,Yes,Yes,Yes
S-09131,,,,,S-09131,pass9253,Yes,Yes,Yes
S-09132,,,,,S-09132,pass9254,Yes,Yes,No
S-09133,,,,,S-09133,pass9255,No,Yes,No
S-09134,,,,,S-09134,pass9256,Yes,Yes,Yes
S-09135,,,,,S-09135,pass9257,No,Yes,Yes
S-09136,,,,,S-09136,pass9258,Yes,No,Yes
S-09137,,,,,S-09137,pass9259,Yes,No,Yes
S-09138,,,,,S-09138,pass9260,No,No,Yes
