Faculty ID(Primary Key),Univ ID(Foregin Key),College ID(Foreign Key),Full Name,Aadhaar No,Father's Name,Mother's Maiden Name,Date of Birth,Gender,Maritial Status,Nationality,Correspondence Address,Permanent Address,Mobile No,Telephone No.,Department,Designation,Date of Joining,Area of Specialisation,Appointment Type,PAN No,Bank Name,Bank_Branch,Account No.,IFSC ,MICR
F-05048,U-0280,C-32471,,10000000894,,,,,Un-Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05049,U-0280,C-32471,,10000000895,,,,,Un-Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05050,U-0280,C-32471,,10000000896,,,,,Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05051,U-0280,C-32471,,10000000897,,,,,Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05052,U-0280,C-32471,,10000000898,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05053,U-0280,C-32471,,10000000899,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05054,U-0280,C-32471,,10000000900,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05055,U-0280,C-32471,,10000000901,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05056,U-0280,C-32471,,10000000902,,,,,Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05057,U-0280,C-32471,,10000000903,,,,,Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05058,U-0280,C-32471,,10000000904,,,,,Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05059,U-0280,C-32471,,10000000905,,,,,Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05060,U-0280,C-32471,,10000000906,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05061,U-0280,C-32471,,10000000907,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05062,U-0280,C-32471,,10000000908,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05063,U-0280,C-32471,,10000000909,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05064,U-0280,C-32471,,10000000910,,,,,Married,INDIAN,,,,,CSE,,,,,,Sbi,,,,
F-05065,U-0280,C-32471,,10000000911,,,,,Un-Married,INDIAN,,,,,ECE,,,,,,Uni,,,,
F-05066,U-0280,C-32471,,10000000912,,,,,Married,INDIAN,,,,,Cse,,,,,,Axis,,,,
F-05067,U-0280,C-32471,,10000000913,,,,,Married,INDIAN,,,,,IT,,,,,,Icici,,,,
F-05068,U-0280,C-32471,,10000000914,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05069,U-0280,C-32471,,10000000915,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05070,U-0280,C-32471,,10000000916,,,,,Un-Married,INDIAN,,,,,ME,,,,,,Pnb,,,,
F-05071,U-0280,C-32471,,10000000917,,,,,Un-Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05072,U-0280,C-32471,,10000000918,,,,,Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05073,U-0280,C-32471,,10000000919,,,,,Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05074,U-0280,C-32471,,10000000920,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05075,U-0280,C-32471,,10000000921,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05076,U-0280,C-32471,,10000000922,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05077,U-0280,C-32471,,10000000923,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05078,U-0280,C-32471,,10000000924,,,,,Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05079,U-0280,C-32471,,10000000925,,,,,Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05080,U-0280,C-32471,,10000000926,,,,,Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05081,U-0280,C-32471,,10000000927,,,,,Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05082,U-0280,C-32471,,10000000928,,,,,Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05083,U-0280,C-32471,,10000000929,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05084,U-0280,C-32471,,10000000930,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05085,U-0280,C-32471,,10000000931,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05086,U-0280,C-32471,,10000000932,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05087,U-0280,C-32471,,10000000933,,,,,Un-Married,INDIAN,,,,,CSE,,,,,,Sbi,,,,
F-05088,U-0280,C-32471,,10000000934,,,,,Married,INDIAN,,,,,ECE,,,,,,Uni,,,,
F-05089,U-0280,C-32471,,10000000935,,,,,Married,INDIAN,,,,,Cse,,,,,,Axis,,,,
F-05090,U-0280,C-32471,,10000000936,,,,,Married,INDIAN,,,,,IT,,,,,,Icici,,,,
F-05091,U-0280,C-32471,,10000000937,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05092,U-0280,C-32471,,10000000938,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05093,U-0280,C-32471,,10000000939,,,,,Un-Married,INDIAN,,,,,ME,,,,,,Pnb,,,,
F-05094,U-0280,C-32471,,10000000940,,,,,Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05095,U-0280,C-32471,,10000000941,,,,,Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05096,U-0280,C-32471,,10000000942,,,,,Un-Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05097,U-0280,C-32471,,10000000943,,,,,Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05098,U-0280,C-32471,,10000000944,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05099,U-0280,C-32471,,10000000945,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05100,U-0280,C-32471,,10000000946,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05101,U-0280,C-32471,,10000000947,,,,,Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05102,U-0280,C-32471,,10000000948,,,,,Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05103,U-0280,C-32471,,10000000949,,,,,Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05104,U-0280,C-32471,,10000000950,,,,,Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05105,U-0280,C-32471,,10000000951,,,,,Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05106,U-0280,C-32471,,10000000952,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05107,U-0280,C-32471,,10000000953,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05108,U-0280,C-32471,,10000000954,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05109,U-0280,C-32471,,10000000955,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05110,U-0280,C-32471,,10000000956,,,,,Married,INDIAN,,,,,CSE,,,,,,Sbi,,,,
F-05111,U-0280,C-32471,,10000000957,,,,,Married,INDIAN,,,,,ECE,,,,,,Uni,,,,
F-05112,U-0280,C-32471,,10000000958,,,,,Married,INDIAN,,,,,Cse,,,,,,Axis,,,,
F-05113,U-0280,C-32471,,10000000959,,,,,Married,INDIAN,,,,,IT,,,,,,Icici,,,,
F-05114,U-0280,C-32471,,10000000960,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05115,U-0280,C-32471,,10000000961,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05116,U-0280,C-32471,,10000000962,,,,,Married,INDIAN,,,,,ME,,,,,,Pnb,,,,
F-05117,U-0280,C-32471,,10000000963,,,,,Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05118,U-0280,C-32471,,10000000964,,,,,Un-Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05119,U-0280,C-32471,,10000000965,,,,,Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05120,U-0280,C-32471,,10000000966,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05121,U-0280,C-32471,,10000000967,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05122,U-0280,C-32471,,10000000968,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05123,U-0280,C-32471,,10000000969,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05124,U-0280,C-32471,,10000000970,,,,,Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05125,U-0280,C-32471,,10000000971,,,,,Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05126,U-0280,C-32471,,10000000972,,,,,Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05127,U-0280,C-32471,,10000000973,,,,,Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05128,U-0280,C-32471,,10000000974,,,,,Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05129,U-0280,C-32471,,10000000975,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05130,U-0280,C-32471,,10000000976,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05131,U-0280,C-32471,,10000000977,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05132,U-0280,C-32471,,10000000978,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05133,U-0280,C-32471,,10000000979,,,,,Married,INDIAN,,,,,CSE,,,,,,Sbi,,,,
F-05134,U-0280,C-32471,,10000000980,,,,,Married,INDIAN,,,,,ECE,,,,,,Uni,,,,
F-05135,U-0280,C-32471,,10000000981,,,,,Married,INDIAN,,,,,Cse,,,,,,Axis,,,,
F-05136,U-0280,C-32471,,10000000982,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Icici,,,,
F-05137,U-0280,C-32471,,10000000983,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05138,U-0280,C-32471,,10000000984,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05139,U-0280,C-32471,,10000000985,,,,,Married,INDIAN,,,,,ME,,,,,,Pnb,,,,
F-05140,U-0280,C-32471,,10000000986,,,,,Un-Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05141,U-0280,C-32471,,10000000987,,,,,Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05142,U-0280,C-32471,,10000000988,,,,,Un-Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05143,U-0280,C-32471,,10000000989,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05144,U-0280,C-32471,,10000000990,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05145,U-0280,C-32471,,10000000991,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05146,U-0280,C-32471,,10000000992,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05147,U-0280,C-32471,,10000000993,,,,,Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05148,U-0280,C-32471,,10000000994,,,,,Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05149,U-0280,C-32471,,10000000995,,,,,Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05150,U-0280,C-32471,,10000000996,,,,,Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05151,U-0280,C-32471,,10000000997,,,,,Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05152,U-0280,C-32471,,10000000998,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05153,U-0280,C-32471,,10000000999,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05154,U-0280,C-32471,,10000001000,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05155,U-0280,C-32471,,10000001001,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05156,U-0280,C-32471,,10000001002,,,,,Married,INDIAN,,,,,CSE,,,,,,Sbi,,,,
F-05157,U-0280,C-32471,,10000001003,,,,,Married,INDIAN,,,,,ECE,,,,,,Uni,,,,
F-05158,U-0280,C-32471,,10000001004,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Axis,,,,
F-05159,U-0280,C-32471,,10000001005,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Icici,,,,
F-05160,U-0280,C-32471,,10000001006,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05161,U-0280,C-32471,,10000001007,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05162,U-0280,C-32471,,10000001008,,,,,Un-Married,INDIAN,,,,,ME,,,,,,Pnb,,,,
F-05163,U-0280,C-32471,,10000001009,,,,,Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05164,U-0280,C-32471,,10000001010,,,,,Un-Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05165,U-0280,C-32471,,10000001011,,,,,Un-Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05166,U-0280,C-32471,,10000001012,,,,,Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05167,U-0280,C-32471,,10000001013,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05168,U-0280,C-32471,,10000001014,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05169,U-0280,C-32471,,10000001015,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05170,U-0280,C-32471,,10000001016,,,,,Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05171,U-0280,C-32471,,10000001017,,,,,Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05172,U-0280,C-32471,,10000001018,,,,,Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05173,U-0280,C-32471,,10000001019,,,,,Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05174,U-0280,C-32471,,10000001020,,,,,Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05175,U-0280,C-32471,,10000001021,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05176,U-0280,C-32039,,10000001022,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05177,U-0280,C-32039,,10000001023,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05178,U-0280,C-32039,,10000001024,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05179,U-0280,C-32039,,10000001025,,,,,Married,INDIAN,,,,,CSE,,,,,,Sbi,,,,
F-05180,U-0280,C-32039,,10000001026,,,,,Un-Married,INDIAN,,,,,ECE,,,,,,Uni,,,,
F-05181,U-0280,C-32039,,10000001027,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Axis,,,,
F-05182,U-0280,C-32039,,10000001028,,,,,Married,INDIAN,,,,,IT,,,,,,Icici,,,,
F-05183,U-0280,C-32039,,10000001029,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05184,U-0280,C-32039,,10000001030,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05185,U-0280,C-32039,,10000001031,,,,,Married,INDIAN,,,,,ME,,,,,,Pnb,,,,
F-05186,U-0280,C-32039,,10000001032,,,,,Un-Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05187,U-0280,C-32039,,10000001033,,,,,Un-Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05188,U-0280,C-32039,,10000001034,,,,,Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05189,U-0280,C-32039,,10000001035,,,,,Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05190,U-0280,C-32039,,10000001036,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05191,U-0280,C-32039,,10000001037,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05192,U-0280,C-32039,,10000001038,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05193,U-0280,C-32039,,10000001039,,,,,Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05194,U-0280,C-32039,,10000001040,,,,,Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05195,U-0280,C-32039,,10000001041,,,,,Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05196,U-0280,C-32039,,10000001042,,,,,Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05197,U-0280,C-32039,,10000001043,,,,,Un-Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05198,U-0280,C-32039,,10000001044,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05199,U-0280,C-32039,,10000001045,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05200,U-0280,C-32039,,10000001046,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05201,U-0280,C-32039,,10000001047,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05202,U-0280,C-32039,,10000001048,,,,,Un-Married,INDIAN,,,,,CSE,,,,,,Sbi,,,,
F-05203,U-0280,C-32039,,10000001049,,,,,Un-Married,INDIAN,,,,,ECE,,,,,,Uni,,,,
F-05204,U-0280,C-32039,,10000001050,,,,,Married,INDIAN,,,,,Cse,,,,,,Axis,,,,
F-05205,U-0280,C-32039,,10000001051,,,,,Married,INDIAN,,,,,IT,,,,,,Icici,,,,
F-05206,U-0280,C-32039,,10000001052,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05207,U-0280,C-32039,,10000001053,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05208,U-0280,C-32039,,10000001054,,,,,Un-Married,INDIAN,,,,,ME,,,,,,Pnb,,,,
F-05209,U-0280,C-32039,,10000001055,,,,,Un-Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05210,U-0280,C-32039,,10000001056,,,,,Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05211,U-0280,C-32039,,10000001057,,,,,Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05212,U-0280,C-32039,,10000001058,,,,,Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05213,U-0280,C-32039,,10000001059,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05214,U-0280,C-32039,,10000001060,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05215,U-0280,C-32039,,10000001061,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05216,U-0280,C-32039,,10000001062,,,,,Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05217,U-0280,C-32039,,10000001063,,,,,Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05218,U-0280,C-32039,,10000001064,,,,,Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05219,U-0280,C-32039,,10000001065,,,,,Un-Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05220,U-0280,C-32039,,10000001066,,,,,Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05221,U-0280,C-32039,,10000001067,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05222,U-0280,C-32039,,10000001068,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05223,U-0280,C-32039,,10000001069,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05224,U-0280,C-32039,,10000001070,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05225,U-0280,C-32039,,10000001071,,,,,Un-Married,INDIAN,,,,,CSE,,,,,,Sbi,,,,
F-05226,U-0280,C-32039,,10000001072,,,,,Married,INDIAN,,,,,ECE,,,,,,Uni,,,,
F-05227,U-0280,C-32039,,10000001073,,,,,Married,INDIAN,,,,,Cse,,,,,,Axis,,,,
F-05228,U-0280,C-32039,,10000001074,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Icici,,,,
F-05229,U-0280,C-32039,,10000001075,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05230,U-0280,C-32039,,10000001076,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05231,U-0280,C-32039,,10000001077,,,,,Un-Married,INDIAN,,,,,ME,,,,,,Pnb,,,,
F-05232,U-0280,C-32039,,10000001078,,,,,Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05233,U-0280,C-32039,,10000001079,,,,,Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05234,U-0280,C-32039,,10000001080,,,,,Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05235,U-0280,C-32039,,10000001081,,,,,Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05236,U-0280,C-32039,,10000001082,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05237,U-0280,C-32039,,10000001083,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05238,U-0280,C-32039,,10000001084,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05239,U-0280,C-32039,,10000001085,,,,,Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05240,U-0280,C-32039,,10000001086,,,,,Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05241,U-0280,C-32039,,10000001087,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05242,U-0280,C-32039,,10000001088,,,,,Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05243,U-0280,C-32039,,10000001089,,,,,Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05244,U-0280,C-32039,,10000001090,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05245,U-0280,C-32039,,10000001091,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05246,U-0280,C-32039,,10000001092,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05247,U-0280,C-32039,,10000001093,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05248,U-0280,C-32039,,10000001094,,,,,Married,INDIAN,,,,,CSE,,,,,,Sbi,,,,
F-05249,U-0280,C-32039,,10000001095,,,,,Married,INDIAN,,,,,ECE,,,,,,Uni,,,,
F-05250,U-0280,C-32039,,10000001096,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Axis,,,,
F-05251,U-0280,C-32039,,10000001097,,,,,Married,INDIAN,,,,,IT,,,,,,Icici,,,,
F-05252,U-0280,C-32039,,10000001098,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05253,U-0280,C-32039,,10000001099,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05254,U-0280,C-32039,,10000001100,,,,,Married,INDIAN,,,,,ME,,,,,,Pnb,,,,
F-05255,U-0280,C-32039,,10000001101,,,,,Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05256,U-0280,C-32039,,10000001102,,,,,Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05257,U-0280,C-32039,,10000001103,,,,,Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05258,U-0280,C-32039,,10000001104,,,,,Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05259,U-0280,C-32039,,10000001105,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05260,U-0280,C-32039,,10000001106,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05261,U-0280,C-32039,,10000001107,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05262,U-0280,C-32039,,10000001108,,,,,Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05263,U-0280,C-32039,,10000001109,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05264,U-0280,C-32039,,10000001110,,,,,Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05265,U-0280,C-32039,,10000001111,,,,,Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05266,U-0280,C-32039,,10000001112,,,,,Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05267,U-0280,C-32039,,10000001113,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05268,U-0280,C-32039,,10000001114,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05269,U-0280,C-32039,,10000001115,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05270,U-0280,C-32039,,10000001116,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05271,U-0280,C-32039,,10000001117,,,,,Married,INDIAN,,,,,CSE,,,,,,Sbi,,,,
F-05272,U-0280,C-32039,,10000001118,,,,,Un-Married,INDIAN,,,,,ECE,,,,,,Uni,,,,
F-05273,U-0280,C-32039,,10000001119,,,,,Married,INDIAN,,,,,Cse,,,,,,Axis,,,,
F-05274,U-0280,C-32039,,10000001120,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Icici,,,,
F-05275,U-0280,C-32039,,10000001121,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05276,U-0280,C-32039,,10000001122,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05277,U-0280,C-32039,,10000001123,,,,,Married,INDIAN,,,,,ME,,,,,,Pnb,,,,
F-05278,U-0280,C-32039,,10000001124,,,,,Married,INDIAN,,,,,CE,,,,,,Canara,,,,
F-05279,U-0280,C-32039,,10000001125,,,,,Married,INDIAN,,,,,ME,,,,,,Sbi,,,,
F-05280,U-0280,C-32039,,10000001126,,,,,Married,INDIAN,,,,,CE,,,,,,Sbi,,,,
F-05281,U-0280,C-32039,,10000001127,,,,,Married,INDIAN,,,,,Cse,,,,,,Canara,,,,
F-05282,U-0280,C-32039,,10000001128,,,,,Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05283,U-0280,C-32039,,10000001129,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
F-05284,U-0280,C-32039,,10000001130,,,,,Married,INDIAN,,,,,Ece,,,,,,Sbi,,,,
F-05285,U-0280,C-32039,,10000001131,,,,,Un-Married,INDIAN,,,,,Ece,,,,,,Axis,,,,
F-05286,U-0280,C-32039,,10000001132,,,,,Married,INDIAN,,,,,Cse,,,,,,icici,,,,
F-05287,U-0280,C-32039,,10000001133,,,,,Married,INDIAN,,,,,Cse,,,,,,Uni,,,,
F-05288,U-0280,C-32039,,10000001134,,,,,Married,INDIAN,,,,,Me,,,,,,Boi,,,,
F-05289,U-0280,C-32039,,10000001135,,,,,Married,INDIAN,,,,,Ce,,,,,,Sbi ,,,,
F-05290,U-0280,C-32039,,10000001136,,,,,Un-Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05291,U-0280,C-32039,,10000001137,,,,,Un-Married,INDIAN,,,,,Cse,,,,,,Sbi,,,,
F-05292,U-0280,C-32039,,10000001138,,,,,Married,INDIAN,,,,,IT,,,,,,Pnb,,,,
F-05293,U-0280,C-32039,,10000001139,,,,,Married,INDIAN,,,,,IT,,,,,,Hdfc,,,,
