Faculty ID(Primary Key),Univ ID(Foregin Key),College ID(Foreign Key),Full Name,Email,Login ID ,Password,Is Aadhaar Verified?,Are Bank Details Verified?,Is PAN Verified?
F-04126,U-0439,C-48628,,,F-04126,password,No,No,No
F-04127,U-0439,C-48628,,,F-04127,password,Yes,Yes,Yes
F-04128,U-0439,C-48628,,,F-04128,password,Yes,Yes,Yes
F-04129,U-0439,C-48628,,,F-04129,password,No,No,No
F-04130,U-0439,C-48628,,,F-04130,password,No,No,No
F-04131,U-0439,C-48628,,,F-04131,password,Yes,Yes,Yes
F-04132,U-0439,C-48628,,,F-04132,password,No,No,No
F-04133,U-0439,C-48628,,,F-04133,password,Yes,Yes,Yes
F-04134,U-0439,C-48628,,,F-04134,password,No,No,No
F-04135,U-0439,C-48628,,,F-04135,password,Yes,Yes,Yes
F-04136,U-0439,C-48628,,,F-04136,password,Yes,Yes,Yes
F-04137,U-0439,C-48628,,,F-04137,password,Yes,Yes,Yes
F-04138,U-0439,C-48628,,,F-04138,password,No,No,No
F-04139,U-0439,C-48628,,,F-04139,password,Yes,Yes,Yes
F-04140,U-0439,C-48628,,,F-04140,password,Yes,Yes,Yes
F-04141,U-0439,C-48628,,,F-04141,password,Yes,Yes,Yes
F-04142,U-0439,C-48628,,,F-04142,password,No,No,No
F-04143,U-0439,C-48628,,,F-04143,password,Yes,Yes,Yes
F-04144,U-0439,C-48628,,,F-04144,password,No,No,No
F-04145,U-0439,C-48628,,,F-04145,password,Yes,Yes,Yes
F-04146,U-0439,C-48628,,,F-04146,password,Yes,Yes,Yes
F-04147,U-0439,C-48628,,,F-04147,password,No,No,No
F-04148,U-0439,C-48628,,,F-04148,password,No,No,No
F-04149,U-0439,C-48628,,,F-04149,password,Yes,Yes,Yes
F-04150,U-0439,C-48628,,,F-04150,password,No,No,No
F-04151,U-0439,C-48628,,,F-04151,password,Yes,Yes,Yes
F-04152,U-0439,C-48628,,,F-04152,password,No,No,No
F-04153,U-0439,C-48628,,,F-04153,password,Yes,Yes,Yes
F-04154,U-0439,C-48628,,,F-04154,password,Yes,Yes,Yes
F-04155,U-0439,C-48628,,,F-04155,password,Yes,Yes,Yes
F-04156,U-0439,C-48628,,,F-04156,password,No,No,No
F-04157,U-0439,C-48628,,,F-04157,password,Yes,Yes,Yes
F-04158,U-0439,C-48628,,,F-04158,password,Yes,Yes,Yes
F-04159,U-0439,C-48628,,,F-04159,password,Yes,Yes,Yes
F-04160,U-0439,C-48628,,,F-04160,password,No,No,No
F-04161,U-0439,C-48628,,,F-04161,password,Yes,Yes,Yes
F-04162,U-0439,C-48628,,,F-04162,password,No,No,No
F-04163,U-0439,C-48628,,,F-04163,password,Yes,Yes,Yes
F-04164,U-0439,C-48628,,,F-04164,password,Yes,Yes,Yes
F-04165,U-0439,C-48628,,,F-04165,password,No,No,No
F-04166,U-0439,C-48628,,,F-04166,password,No,No,No
F-04167,U-0439,C-48628,,,F-04167,password,Yes,Yes,Yes
F-04168,U-0439,C-48628,,,F-04168,password,No,No,No
F-04169,U-0439,C-48628,,,F-04169,password,Yes,Yes,Yes
F-04170,U-0439,C-48628,,,F-04170,password,No,No,No
F-04171,U-0439,C-48628,,,F-04171,password,Yes,Yes,Yes
F-04172,U-0439,C-48628,,,F-04172,password,Yes,Yes,Yes
F-04173,U-0439,C-48628,,,F-04173,password,Yes,Yes,Yes
F-04174,U-0439,C-48628,,,F-04174,password,No,No,No
F-04175,U-0439,C-48628,,,F-04175,password,Yes,Yes,Yes
F-04176,U-0439,C-48628,,,F-04176,password,Yes,Yes,Yes
F-04177,U-0439,C-48628,,,F-04177,password,Yes,Yes,Yes
F-04178,U-0439,C-48628,,,F-04178,password,No,No,No
F-04179,U-0439,C-48628,,,F-04179,password,Yes,Yes,Yes
F-04180,U-0439,C-48628,,,F-04180,password,No,No,No
F-04181,U-0439,C-48628,,,F-04181,password,Yes,Yes,Yes
F-04182,U-0439,C-48628,,,F-04182,password,Yes,Yes,Yes
F-04183,U-0439,C-48628,,,F-04183,password,No,No,No
F-04184,U-0439,C-48628,,,F-04184,password,No,No,No
F-04185,U-0439,C-48628,,,F-04185,password,Yes,Yes,Yes
F-04186,U-0439,C-48628,,,F-04186,password,No,No,No
F-04187,U-0439,C-48628,,,F-04187,password,Yes,Yes,Yes
F-04188,U-0439,C-48628,,,F-04188,password,No,No,No
F-04189,U-0439,C-48628,,,F-04189,password,Yes,Yes,Yes
F-04190,U-0439,C-48628,,,F-04190,password,Yes,Yes,Yes
F-04191,U-0439,C-48628,,,F-04191,password,Yes,Yes,Yes
F-04192,U-0439,C-48628,,,F-04192,password,No,No,No
F-04193,U-0439,C-48628,,,F-04193,password,Yes,Yes,Yes
F-04194,U-0439,C-48628,,,F-04194,password,Yes,Yes,Yes
F-04195,U-0439,C-48628,,,F-04195,password,Yes,Yes,Yes
F-04196,U-0439,C-48628,,,F-04196,password,No,No,No
F-04197,U-0439,C-48628,,,F-04197,password,Yes,Yes,Yes
F-04198,U-0439,C-48628,,,F-04198,password,No,No,No
F-04199,U-0439,C-48628,,,F-04199,password,Yes,Yes,Yes
F-04200,U-0439,C-16591,,,F-04200,password,Yes,Yes,Yes
F-04201,U-0439,C-16591,,,F-04201,password,No,No,No
F-04202,U-0439,C-16591,,,F-04202,password,No,No,No
F-04203,U-0439,C-16591,,,F-04203,password,Yes,Yes,Yes
F-04204,U-0439,C-16591,,,F-04204,password,No,No,No
F-04205,U-0439,C-16591,,,F-04205,password,Yes,Yes,Yes
F-04206,U-0439,C-16591,,,F-04206,password,No,No,No
F-04207,U-0439,C-16591,,,F-04207,password,Yes,Yes,Yes
F-04208,U-0439,C-16591,,,F-04208,password,Yes,Yes,Yes
F-04209,U-0439,C-16591,,,F-04209,password,Yes,Yes,Yes
F-04210,U-0439,C-16591,,,F-04210,password,No,No,No
F-04211,U-0439,C-16591,,,F-04211,password,Yes,Yes,Yes
F-04212,U-0439,C-16591,,,F-04212,password,Yes,Yes,Yes
F-04213,U-0439,C-16591,,,F-04213,password,Yes,Yes,Yes
F-04214,U-0439,C-16591,,,F-04214,password,No,No,No
F-04215,U-0439,C-16591,,,F-04215,password,Yes,Yes,Yes
F-04216,U-0439,C-16591,,,F-04216,password,No,No,No
F-04217,U-0439,C-16591,,,F-04217,password,Yes,Yes,Yes
F-04218,U-0439,C-16591,,,F-04218,password,Yes,Yes,Yes
F-04219,U-0439,C-16591,,,F-04219,password,No,No,No
F-04220,U-0439,C-16591,,,F-04220,password,No,No,No
F-04221,U-0439,C-16591,,,F-04221,password,Yes,Yes,Yes
F-04222,U-0439,C-16591,,,F-04222,password,No,No,No
F-04223,U-0439,C-16591,,,F-04223,password,Yes,Yes,Yes
F-04224,U-0439,C-16591,,,F-04224,password,No,No,No
F-04225,U-0439,C-16591,,,F-04225,password,Yes,Yes,Yes
F-04226,U-0439,C-16591,,,F-04226,password,Yes,Yes,Yes
F-04227,U-0439,C-16591,,,F-04227,password,Yes,Yes,Yes
F-04228,U-0439,C-16591,,,F-04228,password,No,No,No
F-04229,U-0439,C-16591,,,F-04229,password,Yes,Yes,Yes
F-04230,U-0439,C-16591,,,F-04230,password,Yes,Yes,Yes
F-04231,U-0439,C-16591,,,F-04231,password,Yes,Yes,Yes
F-04232,U-0439,C-16591,,,F-04232,password,No,No,No
F-04233,U-0439,C-16591,,,F-04233,password,Yes,Yes,Yes
F-04234,U-0439,C-16591,,,F-04234,password,No,No,No
F-04235,U-0439,C-16591,,,F-04235,password,Yes,Yes,Yes
F-04236,U-0439,C-16591,,,F-04236,password,Yes,Yes,Yes
F-04237,U-0439,C-16591,,,F-04237,password,No,No,No
F-04238,U-0439,C-16591,,,F-04238,password,Yes,Yes,Yes
F-04239,U-0439,C-16591,,,F-04239,password,Yes,Yes,Yes
,U-0439,C-16591,,,,,,,
,U-0439,C-16591,,,,,,,
,U-0439,C-16591,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-26789,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0439,C-16474,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44752,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44687,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44773,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
,U-0569,C-44631,,,,,,,
